P1,Hybrid,P2,HyDe_pvalue,D,D_z,D_pvalue,Dp,Dp_z,Dp_pvalue,D3,D3_z,D3_pvalue,proposed_gamma,isDtestTopology
pterygoplichthys_multiradiatus47289,panaque_cochliodon19170,peckoltia_compta61756,0.9997121914302622,0.645698319686445,142.69153206136158,0.0,0.554485470541189,101.04312091605794,0.0,-0.2671266193920948,-196.17200147799696,0.0,1.020015785803505,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,baryancistrus_beggini39227,1.0,0.05187901008249313,5.485730164316586,4.117650328087827e-8,0.016270913585925372,4.28593842602788,1.8196938836965902e-5,0.06303488556757425,42.24363869493772,0.0,0.5076825984945263,2
panaque_cochliodon19170,baryancistrus_beggini39227,hemiancistrus_fuliginosus61299,5.791290669243665e-9,0.05601741884402217,5.820653968781045,5.86178154638419e-9,0.016857279008815822,4.1682614075869555,3.06931814400677e-5,0.0648830524867523,45.02517510766087,0.0,0.9706237228763258,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,baryancistrus_beggini39227,1.0,-0.0566,-5.716073651847776,1.0901350332486353e-8,-0.016935966487133452,-4.557890700923757,5.166991269386881e-6,-0.06512969875975988,-42.727732878486684,0.0,-0.032215381003702796,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypostomus_strigaticeps61230,1.0,-0.6261192251387329,-127.26270576210678,0.0,-0.5344046027779392,-132.92129575098724,0.0,0.1997836696808192,155.51440227780287,0.0,0.5060363524048049,3
panaque_cochliodon19170,hypostomus_strigaticeps61230,hemiancistrus_fuliginosus61299,1.6538983833580545e-6,-0.6479582848888419,-142.90275145215188,0.0,-0.5585046615445353,-145.6709182216495,0.0,0.20588825203847846,150.96644702453537,0.0,0.9766985258383282,2
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypostomus_strigaticeps61230,1.0,0.6512286665250336,137.52430271709073,0.0,0.5621542317449644,116.58129676601045,0.0,-0.20678881418507306,-157.4276311850509,0.0,-0.025052773849251413,3
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,scobinancistrus_aureatus61467,1.0,0.07494102703683542,7.530490823143143,5.0549943976760764e-14,0.025950361294376376,6.278163276806114,3.4259603730251566e-10,0.12440139135122324,86.24748448020348,0.0,0.5135062255497788,2
panaque_cochliodon19170,scobinancistrus_aureatus61467,hemiancistrus_fuliginosus61299,0.0,0.08038147138964577,8.39671916050063,4.5912638315053056e-17,0.02689502474602761,6.461975115534166,1.0334509682763538e-10,0.12794298987697514,81.42462008646933,0.0,0.9500249440648243,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,scobinancistrus_aureatus61467,1.0,-0.08139534883720931,-8.517928500222638,1.6243242762175594e-17,-0.027065106982535468,-6.590704236947633,4.377451578158254e-11,-0.12857533970230117,-82.2491853214056,0.0,-0.05878900779377832,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,pterygoplichthys_anisitsi26686,1.0,0.0056601831841103225,0.5696619418278001,0.5689070076717055,0.0014159929972709954,0.41687400585921913,0.6767705676798843,0.029141031350388476,19.202590537825085,3.5208611370213986e-82,0.5005640332238749,2
panaque_cochliodon19170,pterygoplichthys_anisitsi26686,hemiancistrus_fuliginosus61299,0.2747216512403382,0.006440839694656489,0.5714569609928264,0.567689926862922,0.0014656786906603696,0.458047544124316,0.646918284048219,0.030546408831014612,20.40690349187466,1.4519708502367778e-92,0.9977514765560629,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,pterygoplichthys_anisitsi26686,1.0,-0.006537501485795792,-0.6060698742371349,0.5444683547446243,-0.0014910402038658605,-0.45371030202277585,0.6500373510394559,-0.03051884987786574,-19.207503265938414,3.203045230117185e-82,-0.0022637940257545335,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,panaqolus_sp61753,1.0,-0.005373895618908826,-0.5940829490701336,0.5524566346263993,-0.0032848950503869493,-0.48188113752243855,0.6298903863747761,0.534900645097628,364.05479060883187,0.0,0.49005943412020764,2
panaque_cochliodon19170,panaqolus_sp61753,hemiancistrus_fuliginosus61299,0.7114353344478223,-0.005425287356321839,-0.5977586350515831,0.5500009950039602,-0.0033134898348871167,-0.4699289297283858,0.6384057946149002,0.5376361416058666,379.0078265521224,0.0,1.0422842391062448,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,panaqolus_sp61753,0.27844954523052334,0.005656108597285068,0.5629182736715672,0.5734905362378149,0.0034472852628555013,0.47712135984490983,0.6332757054296498,-0.544845479016619,-365.98909245238525,0.0,0.03752419322984556,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,spectracanthicus_immaculatus43225,1.0,0.002505817075353499,0.2529824609642339,0.8002817665692648,0.0010112684195319273,0.21179505884739652,0.8322669235490322,0.2640265215667904,173.12262448415484,0.0,0.5006377478064907,2
panaque_cochliodon19170,spectracanthicus_immaculatus43225,hemiancistrus_fuliginosus61299,0.39395557180421026,0.002601263470828688,0.27521781757697433,0.7831488989048779,0.001034240756473239,0.2242082885685615,0.8225952342973781,0.2685700820798806,173.09892500108825,0.0,0.9974587328991528,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,spectracanthicus_immaculatus43225,1.0,-0.002657050673752135,-0.2763708994694721,0.7822632054744559,-0.0010473554275454476,-0.22196824123711206,0.8243386064517998,-0.27112605326313344,-173.24266364032178,0.0,-0.0025607900554072286,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypostomus_faveolus27640,1.0,-0.532649856839383,-91.4001508595291,0.0,-0.4171126862433097,-82.93596938274683,0.0,0.3088614921040302,219.01699794868105,0.0,0.4788129729057988,3
panaque_cochliodon19170,hypostomus_faveolus27640,hemiancistrus_fuliginosus61299,1.0,-0.5500023844723163,-93.96298606657076,0.0,-0.4331805889423077,-91.0748514265411,0.0,0.3168473356720958,210.0440431842811,0.0,1.0970904572693267,2
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypostomus_faveolus27640,0.0,0.5545511371832476,96.98358611547476,0.0,0.43740281412371523,71.01226869783137,0.0,-0.31890292196859393,-215.02573249875746,0.0,0.07518981632295085,3
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypostomus_sp50059,1.0,-0.6221690296446326,-124.63369921960738,0.0,-0.5173786556423212,-127.90483624998598,0.0,0.23847028855670996,168.39598566178128,0.0,0.4944632193560091,3
panaque_cochliodon19170,hypostomus_sp50059,hemiancistrus_fuliginosus61299,0.9998896399679655,-0.641918078881374,-137.24985884306926,0.0,-0.5380254777070064,-143.8719461328039,0.0,0.24540078486901115,170.59668678487944,0.0,1.02290814688142,2
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypostomus_sp50059,7.1059649020766e-5,0.6454003667481663,137.41355677025328,0.0,0.5417000673357488,104.63271027067759,0.0,-0.24662036814743357,-158.81594306197462,0.0,0.02143503602070738,3
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypostomus_cfhemicochliodon64160,1.0,-0.47514987429897504,-79.22925545063754,0.0,-0.37304991459479975,-73.2726676981992,0.0,0.342546090080468,232.17466699530826,0.0,0.49398908510528755,3
panaque_cochliodon19170,hypostomus_cfhemicochliodon64160,hemiancistrus_fuliginosus61299,0.9873033629793825,-0.48581314878892734,-80.71449186763736,0.0,-0.3829488778054863,-73.52370396718682,0.0,0.34870469394008285,244.23921847552816,0.0,1.024943250100147,2
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypostomus_cfhemicochliodon64160,0.010437072288568605,0.49037022253268137,82.59500911305969,0.0,0.38720353006067293,64.9596273145277,0.0,-0.35131595980920327,-237.42431669104616,0.0,0.023206698635923177,3
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,peckoltia_snethlageae57059,1.0,-0.0656733973730641,-6.449292772669558,1.1237329628881055e-10,-0.02281783196539863,-5.313125805741787,1.0776058725971657e-7,0.2041187817534708,132.9833033104462,0.0,0.4880909515236381,2
panaque_cochliodon19170,peckoltia_snethlageae57059,hemiancistrus_fuliginosus61299,0.9999999999895994,-0.07087615213476003,-6.878497840547901,6.048696724755295e-12,-0.02370827131618116,-5.662885715389263,1.488482999606357e-8,0.21046774288020823,135.61395655543603,0.0,1.0513019374667874,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,peckoltia_snethlageae57059,6.865619184281968e-13,0.07219827586206896,6.724897949530235,1.7571554989735147e-11,0.02394567548248749,5.194169456960731,2.0563577445249647e-7,-0.2118361456653859,-135.56257511114504,0.0,0.0444593804065071,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,peckoltia_braueri69540,1.0,0.015580229226361032,1.6195771887672084,0.1053231330084349,0.009345292443203179,1.3811522991810923,0.16723213787734853,0.5141124549610602,346.03731964067447,0.0,0.523264568589068,2
panaque_cochliodon19170,peckoltia_braueri69540,hemiancistrus_fuliginosus61299,0.04343565348232614,0.015560722589876588,1.6204032031234967,0.1051456922620644,0.009334263183305616,1.3366137168272754,0.18134875926270694,0.5137446585748895,343.17614870823985,0.0,0.9183403805496829,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,peckoltia_braueri69540,1.0,-0.01590512089730624,-1.6510870875635815,0.0987207935431694,-0.009514381565198262,-1.4117227255461238,0.15803161921724967,-0.5215047285377526,-343.11898167286876,0.0,-0.10815540777038853,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypostomus_melanephelis54012,1.0,-0.5183156290191969,-85.11003492003672,0.0,-0.40127599940994246,-86.27574676134999,0.0,0.3181583704729551,222.6691126018404,0.0,0.4742246557800858,3
panaque_cochliodon19170,hypostomus_melanephelis54012,hemiancistrus_fuliginosus61299,1.0,-0.5356140782672901,-88.87368551710685,0.0,-0.41691252538411433,-87.45758103859816,0.0,0.3263871010803131,232.38126477111828,0.0,1.1219632445409855,2
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypostomus_melanephelis54012,0.0,0.5402412988431557,91.34648126359116,0.0,0.42112392600046444,68.20156575616029,0.0,-0.3285675890997399,-235.64197512842446,0.0,0.08929215992969204,3
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypancistrus_sp61759,1.0,-0.0239618138424821,-2.3299254918860886,0.01981008943535199,-0.008554290777724764,-1.8451090831349208,0.06502167217788483,0.22149263851703388,148.26485427880917,0.0,0.4954004961777802,2
panaque_cochliodon19170,hypancistrus_sp61759,hemiancistrus_fuliginosus61299,0.9937315102243305,-0.02537660499443939,-2.583092361847894,0.009791910504777986,-0.008817846478131039,-1.9526191199634901,0.05086474384855844,0.22678115181107908,147.3226379219404,0.0,1.0189201552471363,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypancistrus_sp61759,0.005149290875959389,0.025831017803848926,2.6356907172194357,0.008396622530706641,0.008899131359688,1.8773489567414832,0.06047028243860268,-0.22839948895521162,-147.34160838758382,0.0,0.01790392038735301,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,panaqolus_gnomus57729,1.0,0.006168359941944848,0.6657623787932335,0.5055629951147849,0.003799519472537297,0.5539400844663676,0.579619851104902,0.526559723578087,343.92624171544696,0.0,0.5125596987509184,2
panaque_cochliodon19170,panaqolus_gnomus57729,hemiancistrus_fuliginosus61299,0.2524600616496142,0.006259638936768575,0.7356700513485357,0.46193151981904446,0.0038558256496228,0.5685068470400854,0.569690857747842,0.5265968586387435,364.82341861553266,0.0,0.9532818038177393,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,panaqolus_gnomus57729,1.0,-0.006313834726090994,-0.6244108882687083,0.5323577762171223,-0.0038821648778259877,-0.561089675712341,0.5747364059486672,-0.5332414378114728,-364.9472662652602,0.0,-0.054333250558728584,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,panaqolus_sp57507,1.4135258075143042e-8,-0.002098635886673662,-0.23000071505603725,0.8180912140766128,-0.0014492753623188406,-0.2026179020582807,0.8394336964143854,0.5776335906799257,381.22232661794567,0.0,0.5098070147762528,2
panaque_cochliodon19170,panaqolus_sp57507,hemiancistrus_fuliginosus61299,0.5873295229862325,-0.0020707506471095774,-0.21673510315641314,0.8284147897998965,-0.001429337144899053,-0.19075386349240278,0.8487184364555677,0.5731722607420039,401.453576054495,0.0,0.9629519268970997,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,panaqolus_sp57507,0.5851367484739528,0.002038464947265798,0.22076143717809193,0.8252781914292,0.0014083644602290123,0.19052148789084136,0.8489005066539814,-0.5821207211050238,-399.56468536017155,0.0,-0.04168063470778858,1
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypostomus_cf_gymnorhynchus80910,1.0,-0.5467616524043265,-104.27980168870704,0.0,-0.4357926808157047,-96.45169436342417,0.0,0.29268298165519135,213.69235282329194,0.0,0.48686248929838144,3
panaque_cochliodon19170,hypostomus_cf_gymnorhynchus80910,hemiancistrus_fuliginosus61299,0.9999999995870179,-0.5644452417257153,-103.0354563099921,0.0,-0.45276638607094033,-98.91972045732096,0.0,0.3005010466358792,227.1522805950893,0.0,1.0570467570976523,2
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypostomus_cf_gymnorhynchus80910,4.3215320211231756e-11,0.5659367834180118,97.64132480074146,0.0,0.45419117381734203,82.55932075608222,0.0,-0.301134655324739,-208.4245105977789,0.0,0.048710439300897496,3
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,hypostomus_sp55539,1.0,-0.4353478007109885,-69.2097166597467,0.0,-0.32761030145737674,-63.62868639102942,0.0,0.3563810419454793,241.44805737237488,0.0,0.47175634566788455,3
panaque_cochliodon19170,hypostomus_sp55539,hemiancistrus_fuliginosus61299,0.9999999999999953,-0.4450290177360742,-69.43161573318675,0.0,-0.3358438050018419,-64.95369732321176,0.0,0.3621017454110683,234.6566702099814,0.0,1.1360258137033556,2
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,hypostomus_sp55539,0.0,0.45050238840388734,67.03826588943342,0.0,0.34054121358014444,53.275878170811325,0.0,-0.36531493007321425,-242.57883850290756,0.0,0.0966039293947631,3
panaque_cochliodon19170,hemiancistrus_fuliginosus61299,peckoltia_compta61756,0.007178485117327993,-0.028025815577756165,-2.9832362044826692,0.0028521778471059375,-0.019113656918902624,-2.695202862655595,0.007034578827076282,0.5858016639862221,409.75619691017613,0.0,0.7077363896848138,2
panaque_cochliodon19170,peckoltia_compta61756,hemiancistrus_fuliginosus61299,0.9997311071918106,-0.027726755882095687,-2.916562075799119,0.0035391229039472972,-0.018906184767698456,-2.6189295145209486,0.008820617101568607,0.5822307249368327,402.0624349409435,0.0,0.6301020408163266,3
hemiancistrus_fuliginosus61299,panaque_cochliodon19170,peckoltia_compta61756,0.9261060995368033,0.028412655731827552,2.8989400472158295,0.0037442648191510445,0.019383637030695854,2.5942682745038743,0.009479248888278016,-0.5903959669442583,-397.4662209983249,0.0,3.3720930232558137,1
panaque_cochliodon19170,baryancistrus_beggini39227,hypostomus_strigaticeps61230,1.0,0.16464273733646428,28.90227322409145,1.1179180833540728e-183,0.11687662229419189,25.195324765511593,4.507303415273912e-140,0.09396081017039952,67.92209483055817,0.0,-0.05780603790869044,3
panaque_cochliodon19170,hypostomus_strigaticeps61230,baryancistrus_beggini39227,0.039358230949989026,0.1656818718978965,29.527950595789985,1.260548914257199e-191,0.1176653957748843,24.832775738705518,3.969445323289957e-136,0.0945616967273964,67.32216059265204,0.0,0.049262950036737696,2
baryancistrus_beggini39227,panaque_cochliodon19170,hypostomus_strigaticeps61230,1.0,-0.1663728813559322,-28.522676143328805,6.131799376111017e-179,-0.1181853207474475,-25.7594208530053,2.5280520121853883e-146,-0.09493099069467285,-66.99101713181962,0.0,0.5132984163386742,3
panaque_cochliodon19170,baryancistrus_beggini39227,scobinancistrus_aureatus61467,0.0,0.15753476707956532,26.27554633772816,3.650605999053542e-152,0.10282228064084123,21.486042386229254,2.102908427946345e-102,0.08880749183447062,64.24855195416286,0.0,0.41306770934696835,3
panaque_cochliodon19170,scobinancistrus_aureatus61467,baryancistrus_beggini39227,1.0,0.15741127348643005,24.991117117865684,7.635961439995263e-138,0.10274515633516675,21.834109414204235,1.1006669499843805e-105,0.08872903658599515,63.2686268317756,0.0,1.7268491124260357,2
baryancistrus_beggini39227,panaque_cochliodon19170,scobinancistrus_aureatus61467,0.9999999999999999,-0.15916330838610632,-25.81231264220922,6.450311635962983e-147,-0.1038645528088762,-23.744841630154273,1.2421913262486129e-124,-0.08959233393563124,-63.06463548009717,0.0,0.22852956907978886,3
panaque_cochliodon19170,baryancistrus_beggini39227,pterygoplichthys_anisitsi26686,1.0,-0.3106629406417292,-58.378998729442316,0.0,-0.21259878804635837,-53.269302315564886,0.0,-0.019723206025548775,-14.257978866924462,3.998685021859342e-46,0.38448293114087023,3
panaque_cochliodon19170,pterygoplichthys_anisitsi26686,baryancistrus_beggini39227,1.0,-0.31661119308238683,-55.62647764385901,0.0,-0.2167743451192294,-51.83088141840896,0.0,-0.02005728480660201,-14.486164790556854,1.4818909704121825e-47,2.5056106507268034,2
baryancistrus_beggini39227,panaque_cochliodon19170,pterygoplichthys_anisitsi26686,0.0,0.31917395966653983,54.384878864245444,0.0,0.2185819534266695,44.9322753130625,0.0,0.020201652810294363,15.281589090889172,1.0143671057387283e-52,0.27291218289361574,3
panaque_cochliodon19170,baryancistrus_beggini39227,panaqolus_sp61753,4.4895944595335635e-7,0.04608711368154708,5.190280459538333,2.0997756550568255e-7,0.01518309020541828,3.805029410396083,0.00014178734252135299,0.06394076344825254,42.16418157765499,0.0,0.9712746036662631,3
panaque_cochliodon19170,panaqolus_sp61753,baryancistrus_beggini39227,1.0,0.043463439577296745,4.626004245803231,3.727876588685358e-6,0.014743293246993524,3.640099966110243,0.0002725322130939305,0.0624400207781231,42.22930491083724,0.0,0.5075047128603615,2
baryancistrus_beggini39227,panaque_cochliodon19170,panaqolus_sp61753,0.9999992863042977,-0.04713493530499076,-4.819470978073421,1.4393938898408224e-6,-0.015351273252663897,-3.7984510045154933,0.0001456032035328572,-0.0645140749298414,-44.036899982964144,0.0,1.031434283051063,3
panaque_cochliodon19170,baryancistrus_beggini39227,spectracanthicus_immaculatus43225,0.6079340247630394,-0.001890359168241966,-0.26524144100819425,0.7908234724828151,-0.0010013439089304067,-0.23257210529849337,0.8160936901280733,0.05577948528642972,40.096269994297685,0.0,1.0050321475881232,3
panaque_cochliodon19170,spectracanthicus_immaculatus43225,baryancistrus_beggini39227,1.0,-0.0019058789033866003,-0.2741673904439289,0.7839559869348507,-0.0010132238705151853,-0.22677835957161005,0.8205960918891778,0.05509839299866786,35.33009430113716,2.027133437176884e-273,0.4987513879034941,2
baryancistrus_beggini39227,panaque_cochliodon19170,spectracanthicus_immaculatus43225,0.3911864369606295,0.001953027192147829,0.27885067921217377,0.7803594199629427,0.0010331399507271717,0.22761523492078747,0.8199453750654212,-0.05603285660390301,-36.91297213478033,2.861983292813577e-298,0.9950426901561991,3
panaque_cochliodon19170,baryancistrus_beggini39227,hypostomus_faveolus27640,0.9999999999998533,-0.05582295439884881,-7.9493647650820085,1.8747030429329195e-15,-0.029051000645577793,-6.635725674587668,3.229099048515114e-11,0.04564158330612983,32.48061651334995,2.0028105092775126e-231,1.1652300037637815,3
panaque_cochliodon19170,hypostomus_faveolus27640,baryancistrus_beggini39227,1.0,-0.055522623987354275,-7.70338362804868,1.3250978102628474e-14,-0.02892285523133138,-6.590639009363522,4.3793753651314776e-11,0.04550957288911369,33.46149399121965,1.7515128329158736e-245,0.4668969297035639,2
baryancistrus_beggini39227,panaque_cochliodon19170,hypostomus_faveolus27640,0.0,0.05671220446640117,7.737876937423051,1.010906222716804e-14,0.029410995790959713,6.1851066802023915,6.206048614653354e-10,-0.04612591485901243,-33.31264983059552,2.532559826719733e-243,0.8895292456883325,3
panaque_cochliodon19170,baryancistrus_beggini39227,hypostomus_sp50059,1.0,-0.20793503087725235,-33.53477061869433,1.5011796286772128e-246,-0.12310312014824461,-30.527210102684172,1.1349637024561029e-204,0.01368199579200481,9.542952737594508,1.3882231860144056e-21,-0.6936925296638458,3
panaque_cochliodon19170,hypostomus_sp50059,baryancistrus_beggini39227,1.0,-0.20839338702840188,-32.516340285300025,6.2655798500592924e-232,-0.12334403853873946,-29.193764939235955,2.3269079114730087e-187,0.013703249478626183,10.047811345079094,9.393036741376821e-24,0.22514607621124438,2
baryancistrus_beggini39227,panaque_cochliodon19170,hypostomus_sp50059,0.0,0.2119696447050707,33.16253816595517,3.735639969736419e-241,0.12521969484704143,25.964297872330935,1.2538515743368608e-148,-0.01388067136336373,-9.507958878347786,1.9444010467453134e-21,0.5849888925825669,3
panaque_cochliodon19170,baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,1.0,-0.12795031055900621,-18.24949175885217,2.0884312277748296e-74,-0.06245551132319211,-14.897648107106527,3.4138623929241575e-50,0.03529342754969718,24.976030478635426,1.1138292691174775e-137,1.3587137557725792,3
panaque_cochliodon19170,hypostomus_cfhemicochliodon64160,baryancistrus_beggini39227,1.0,-0.1258031968562477,-16.727376948090512,8.280558983416032e-63,-0.061686282678887615,-14.667920261057164,1.0346805679225514e-48,0.03492325425190517,25.507306442341008,1.6356493932065417e-143,0.441694199875716,2
baryancistrus_beggini39227,panaque_cochliodon19170,hypostomus_cfhemicochliodon64160,0.0,0.1307611635480488,17.255209134271986,1.0225082824170901e-66,0.06345422403171372,13.436190558816252,3.710522569863044e-41,-0.0357703242408865,-24.9070246138631,6.244327368147642e-137,0.827220930762569,3
panaque_cochliodon19170,baryancistrus_beggini39227,peckoltia_snethlageae57059,1.0,-0.13674868898749495,-20.4534040917643,5.602580115074461e-93,-0.0764872521246459,-17.36463377451074,1.528721650138864e-67,0.028921686044012063,20.39625355418328,1.805282189687974e-92,2.653782309698838,3
panaque_cochliodon19170,peckoltia_snethlageae57059,baryancistrus_beggini39227,1.0,-0.1366629339305711,-20.041312339545687,2.4034654270911886e-89,-0.07644892129594828,-17.81364713148549,5.538072121647269e-71,0.02890750662011779,21.036649647025605,3.030478060549738e-98,0.38121678702820544,2
baryancistrus_beggini39227,panaque_cochliodon19170,peckoltia_snethlageae57059,0.0,0.1397681982683586,20.27392297001585,2.1852321221387118e-91,0.07789919828422612,16.12667644946396,1.657008257412312e-58,-0.02938564103630823,-20.33269545921613,6.607136014128114e-92,0.7225824416245674,3
panaque_cochliodon19170,baryancistrus_beggini39227,peckoltia_braueri69540,0.0,0.12176624252127749,13.113798629965325,2.7449759350943572e-39,0.042640462700661,10.061747951012048,8.153760466488958e-24,0.07261835678980846,50.13078017541213,0.0,0.9208456732003766,3
panaque_cochliodon19170,peckoltia_braueri69540,baryancistrus_beggini39227,1.0,0.11396797854720404,12.82665762023884,1.1627293575067011e-37,0.04116105509029795,10.04609973634632,9.557557864142414e-24,0.07054877607382823,46.69022688399497,0.0,0.5224546565318487,2
baryancistrus_beggini39227,panaque_cochliodon19170,peckoltia_braueri69540,1.0,-0.12170470816137455,-13.524115586423441,1.126907555273187e-41,-0.04262914122193705,-10.62186543286278,2.3580116173056342e-26,-0.072604913773058,-47.29665668654758,0.0,1.1038039134690505,3
panaque_cochliodon19170,baryancistrus_beggini39227,hypostomus_melanephelis54012,1.0,-0.10203652054938694,-15.048952634398757,3.5074330121831217e-51,-0.05079506457443743,-12.148145444309865,5.868161867279091e-34,0.038063240617299744,27.991078675372513,2.0864077763652363e-172,1.2866849082068443,3
panaque_cochliodon19170,hypostomus_melanephelis54012,baryancistrus_beggini39227,1.0,-0.10150238182484426,-14.462159220274671,2.1010190998954048e-47,-0.05059624768415834,-12.302612235251386,8.769151904726851e-35,0.03794026234215555,26.045616533998068,1.508323822999396e-149,0.4498812197999321,2
baryancistrus_beggini39227,panaque_cochliodon19170,hypostomus_melanephelis54012,0.0,0.10470016207455429,14.595814596785665,2.986243580879147e-48,0.05177250020035797,10.944009429651146,7.0989442993439845e-28,-0.038696101858126185,-27.268144895477622,1.0127366423847988e-163,0.8458728636248428,3
panaque_cochliodon19170,baryancistrus_beggini39227,hypancistrus_sp61759,1.0,-0.14960051428046653,-22.561661827623798,1.0317328777269733e-112,-0.08257927153828606,-19.239728725222253,1.7210675061498256e-82,0.027268832795096554,19.946624929575567,1.6035437772631464e-88,2.7143045094234117,3
panaque_cochliodon19170,hypancistrus_sp61759,baryancistrus_beggini39227,1.0,-0.14824086295571434,-22.29541194349084,4.0938644968427053e-110,-0.0819515386357346,-19.235749208553962,1.858384201135873e-82,0.02709815791466362,18.667388315735064,9.120505229089923e-78,0.3799996316182091,2
baryancistrus_beggini39227,panaque_cochliodon19170,hypancistrus_sp61759,0.0,0.15217188229799158,21.37974803842498,2.0623991242627133e-101,0.08375106038405182,17.884125903863715,1.5679273755709691e-71,-0.027601318458629294,-18.674903719264808,7.923268152904696e-78,0.7209297344763149,3
panaque_cochliodon19170,baryancistrus_beggini39227,panaqolus_gnomus57729,0.0,0.07761452031114953,7.966159561614439,1.6368157010594992e-15,0.02623276466464127,6.499551553199378,8.055979179199988e-11,0.06665744463433898,45.878120269463466,0.0,0.9507435454221198,3
panaque_cochliodon19170,panaqolus_gnomus57729,baryancistrus_beggini39227,1.0,0.07274789371354504,7.897701174870126,2.840942475896449e-15,0.025372248749752777,6.049528737725268,1.4527015077584053e-9,0.06486378518267635,44.08715169335824,0.0,0.5132965230175571,2
baryancistrus_beggini39227,panaque_cochliodon19170,panaqolus_gnomus57729,0.9999999999999998,-0.07827908194432324,-8.366084615639865,5.956442962177746e-17,-0.02633201232937032,-6.901143233869068,5.158568614317352e-12,-0.06692232566057685,-47.176904663490866,0.0,1.0577970944504809,3
panaque_cochliodon19170,baryancistrus_beggini39227,panaqolus_sp57507,0.0,0.20951143970426617,21.001690941775877,6.329233247550007e-98,0.06298810525051063,14.825956540963722,9.95516356684824e-50,0.07905454924997901,49.39878796457718,0.0,0.9021132225184805,3
panaque_cochliodon19170,panaqolus_sp57507,baryancistrus_beggini39227,1.0,0.1916681892928924,20.025241636217814,3.318984048772134e-89,0.06046458009107153,14.826386109551041,9.891677971370238e-50,0.07645382071610861,52.044089492042566,0.0,0.5286832625832802,2
baryancistrus_beggini39227,panaque_cochliodon19170,panaqolus_sp57507,1.0,-0.2101834218703017,-21.66133856663245,4.752235044418507e-104,-0.06307905185898208,-17.88086372241726,1.6624158018247957e-71,-0.0791461367389729,-54.88258082005165,0.0,1.1385831519561886,3
panaque_cochliodon19170,baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,1.0,-0.1647425325270295,-24.51517068798783,1.0178522890269926e-132,-0.08741734733566706,-21.709686532974825,1.6618716855969107e-104,0.023699112898256606,16.814031150441775,1.926158471531558e-63,2.1982379772145046,3
panaque_cochliodon19170,hypostomus_cf_gymnorhynchus80910,baryancistrus_beggini39227,1.0,-0.16433598391371904,-24.91751292034163,4.806486005064817e-137,-0.08724555401897276,-21.845038969108177,8.665123809747032e-106,0.023658670645826347,16.15868433271029,9.864455157202335e-59,0.3929133828954765,2
baryancistrus_beggini39227,panaque_cochliodon19170,hypostomus_cf_gymnorhynchus80910,0.0,0.16745832169134767,25.19743800591749,4.273227696381142e-140,0.08856052210318927,19.19548656666433,4.036843412923542e-82,-0.023969539004026753,-16.237556598285693,2.736070164317457e-59,0.7392138019818137,3
panaque_cochliodon19170,baryancistrus_beggini39227,hypostomus_sp55539,0.0,0.07229182836234616,10.163997413314856,2.8706004828891177e-24,0.03464123475812236,7.639755981692943,2.1763380937490637e-14,0.06757641339459909,47.03121944202483,0.0,0.8960372356329859,3
panaque_cochliodon19170,hypostomus_sp55539,baryancistrus_beggini39227,1.0,0.07083876575402,9.41950810740553,4.532061552195126e-21,0.03413791297973716,7.5038608917347345,6.196506299638522e-14,0.06673236304831211,47.212323297288236,0.0,0.5307926199261993,2
